timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,platform_platform_share,daily_rpv,sort_sort_position,ratings_like_ratio,visits_visits_gained,daily_Estimated Revenue,session_session_length,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-05-25 00:00:00+00:00,0,1,0,6669140287,570.0,0.0061873528175055,0.0065760415743498,480.0,81.77354431152344,98963.0,165428.0,12.653388301531471,142369.0,583.0,86365.0,81.7642593383789,0.0060624796897172,13.999210596084597,166263.0,693.0,99681.0,81.75304412841797,0.0072615398094058,12.947198589642843,117081.28571428571,543.2857142857143,71418.14285714286,81.76018306187221,0.006258494287197014,12.218459980828422,150191.46666666667,617.0,75309.56666666667,81.68473459879557,0.00708053791895504,12.319173623628663,-0.5022163680434066,16.196643932316725,-17.748917748917748,-2.2298456260720356,-0.7202977498219298,14.586927574827758,-14.792826591805175,2.059769833127878,0.025075742835056758,0.011355784568545246,0.2186306285118064,0.3786046856978063,289.71628721541157,1.6715977527181602,0.005759670183096884,7.648833216383748e-05,0.0032615661621141156,0.007975387148916317,1.0009236543822688,0.7795468565077313,0.8839009632930057,26678.29312883892,56863.19303182589,69.68677961238004,79.43290380499745,15744.224790291664,17377.699541580365,1,0.10703489756410654
2025-05-26 00:00:00+00:00,0,0,1,6669140287,610.0,0.0066661764867603,0.0054407288405755,488.0,81.78912353515625,84797.0,137349.0,12.112819155057272,165428.0,570.0,98963.0,81.77354431152344,0.0061873528175055,12.653388301531471,105241.0,541.0,66614.0,81.75348663330078,0.006814531981945,11.807330250740051,121668.14285714286,553.1428571428571,74015.71428571429,81.76527404785156,0.006237300645027771,12.262101252873737,144787.6,614.6666666666666,75156.33333333333,81.6931142171224,0.007064750728507787,12.324865157247165,30.5090221491624,-16.97354740430882,12.754158964879858,7.017543859649122,27.296063890473476,-14.314440750583557,-2.177045989038795,7.7387484337420265,0.04359068135566524,0.019051667338110256,0.21658495455344548,0.3412017489705657,224.7937806873977,1.6197198047123753,0.007193565885987877,8.818943687700963e-05,0.005405698503773378,0.0076350737201493525,1.000883303708283,0.8403215666061379,0.8828762520748146,26815.986567064054,49401.78234925068,69.8228527720541,78.54159158810587,15918.761299930278,17269.15180181106,1,0.08886727848690953
2025-05-27 00:00:00+00:00,0,0,0,6669140287,553.0,0.0059772748500108,0.0045706030011779,491.0,81.79197692871094,70509.0,115742.0,12.547157327334086,137349.0,610.0,84797.0,81.78912353515625,0.0066661764867603,12.112819155057272,100147.0,470.0,61228.0,81.75232696533203,0.0059525487013161,11.973629713058472,123896.0,565.0,75341.57142857143,81.77093832833427,0.006240832951984158,12.344033769198827,138394.6,610.5666666666667,74537.36666666667,81.70120137532552,0.00698164521406089,12.339112219718343,15.572108999770329,-15.731457819132288,17.659574468085104,-9.344262295081961,15.15809760240412,-16.84965269997759,0.4153875916921512,-10.334284400026439,0.048500103728810195,0.003488720053912431,0.2134132574947916,0.2811579853770211,208.92057761732852,1.6414976599063962,0.007842859168912211,0.00010840532323625692,0.006417138235912523,0.007281504324467416,1.0008535609248679,0.8952372419155082,0.8938914483100987,26541.78000811224,38910.74692305869,70.09381468532028,78.43982245724331,15808.754978745294,17084.754069623337,1,0.07488716005673055
2025-05-28 00:00:00+00:00,0,0,0,6669140287,477.0,0.0055551952682435,0.004694580984097,485.0,81.80255889892578,73247.0,119222.0,11.874898155530294,115742.0,553.0,70509.0,81.79197692871094,0.0059772748500108,12.547157327334086,98149.0,511.0,59026.0,81.75350952148438,0.0066245128400623,12.029579440752665,126906.42857142857,560.1428571428571,77373.14285714286,81.77794538225446,0.006088073298867186,12.321936442738489,135755.46666666667,605.3333333333334,75027.26666666666,81.70930430094401,0.0068981290329247205,12.332353811966625,21.470417426565724,3.0066872872423156,-6.653620352250488,-13.74321880650995,24.092772676447673,3.883192216596454,-16.141829559934006,-7.061404943868976,0.059996662808115,0.012937662851775222,0.20840166704310203,0.2751615804473462,249.418410041841,1.6276485364788118,0.006512123197903014,9.960241023569524e-05,0.007315226963590907,0.006957973866363739,1.0008400644442845,0.9348163406416186,0.8825687762303163,26105.568794654417,37354.688762367026,74.29097086218154,81.97995269378707,15501.276356700293,16819.164889541342,1,0.07713878277793307
2025-05-29 00:00:00+00:00,0,0,0,6669140287,496.0,0.0056254742667078,0.0048225857935872,475.0,81.80889892578125,73757.0,122833.0,12.700331449508669,119222.0,477.0,73247.0,81.80255889892578,0.0055551952682435,11.874898155530294,98160.0,514.0,59922.0,81.76335906982422,0.0064649521373212,11.62085465590159,130431.14285714286,557.5714285714286,79349.57142857143,81.78445107596261,0.005968147888779557,12.476147413253784,133163.5,602.8,75533.3,81.71700337727864,0.006832797157888556,12.35047865063672,25.135493072534643,3.0288034087668336,-3.5019455252918275,3.98322851153039,23.088348185975093,0.6962742501399388,-12.985059328857517,1.265104016523999,0.05569714414270788,0.007750401626549497,0.20221716139045853,0.2654207285316306,247.14889336016097,1.66535155508555,0.006724694270452019,0.00010339426746266236,0.008547919137139866,0.006694466969594503,1.0008253814493486,0.979481185588715,0.8734560313837577,25565.79572760924,35344.3531838218,77.21768857307613,84.19001497022705,15130.727155815042,16533.072633360418,1,0.07947516486019235
2025-05-30 00:00:00+00:00,0,0,0,6669140287,579.0,0.0055215372703969,0.0049699224851633,470.0,81.82080841064453,76709.0,126959.0,12.29440450668335,122833.0,496.0,73757.0,81.80889892578125,0.0056254742667078,12.700331449508669,110075.0,614.0,67809.0,81.76079559326172,0.0057030818425118,11.445226907730104,132843.14285714287,552.5714285714286,80621.0,81.79302433558873,0.005942212949905999,12.597458498818535,130642.73333333334,602.2333333333333,76102.2,81.72469736735026,0.0068013549161453505,12.35184779316907,15.338632750397462,3.359032181905519,-5.700325732899025,16.733870967741925,13.125101387721383,4.0023319820491565,-3.1832713807758206,-1.847613043508367,0.07340048118094078,0.014557688735172825,0.20096285146004048,0.2512958569444638,218.8948275862069,1.6550514926345978,0.007547907704341024,9.683683448868423e-05,0.009063993181500906,0.0064882136292938935,1.0008360626645252,1.016842953815083,0.8736807626080675,25503.678717175695,32829.97762656707,68.1073812784819,84.29450971334664,15097.014746754367,16258.760682294003,1,0.08214476122446866
2025-05-31 00:00:00+00:00,0,1,0,6669140287,562.0,0.0048370542936027,0.0057677899842899,474.0,81.82481384277344,87363.0,147832.0,12.499659339586891,126959.0,579.0,76709.0,81.82080841064453,0.0055215372703969,12.29440450668335,142369.0,583.0,86365.0,81.7642593383789,0.0060624796897172,13.999210596084597,133623.57142857142,549.5714285714286,80763.57142857143,81.80167497907367,0.005767152179032501,12.383236890747435,128307.46666666666,601.2333333333333,76905.66666666667,81.7322275797526,0.006738444603979533,12.342517512547222,3.8372117525584892,16.440740711568292,-3.6020583190394473,-2.936096718480141,1.1555607016731306,13.888852677000084,-20.213270127617754,-12.396601585286382,0.07405987027158112,0.0048953710024557395,0.18647633152209137,0.22316200959134114,262.5790408525755,1.6921386383407353,0.006432855638478092,8.455256498607816e-05,0.008360726492746393,0.00626660984535803,1.000849694195026,1.0414325440289114,0.8558580678435177,23386.38300858649,28633.352106907347,60.6315208342857,84.59749867228105,13487.967599976071,16197.66132402415,1,0.09564996842552047
2025-06-01 00:00:00+00:00,1,1,0,6669140287,672.0,0.0067266980186104,0.0065313635789683,473.0,81.83193969726562,97220.0,168012.0,13.05628546079,147832.0,562.0,87363.0,81.82481384277344,0.0048370542936027,12.499659339586891,165428.0,570.0,98963.0,81.77354431152344,0.0061873528175055,12.653388301531471,133992.7142857143,564.1428571428571,80514.57142857143,81.81001717703683,0.005844201493476057,12.440793627784364,129897.33333333333,600.7666666666667,77857.96666666666,81.73954823811849,0.00671962617586051,12.361209603323454,1.5620088497715123,13.650630445370426,17.894736842105253,19.572953736654796,-1.761264310904076,11.282808511612474,8.716897468315743,39.06600195715954,0.0714110978481397,0.008708671804469326,0.18819031998323957,0.2269930820480784,249.64635958395246,1.728145153824791,0.006912086894806678,7.770997161404177e-05,0.007584708077567766,0.006082964633014185,1.000862115590767,1.0315278293040218,0.8697212226582907,23624.848199735945,29485.79604315992,57.11853878141992,84.15121173684314,13169.878707501899,16531.98477452207,1,0.10870679213640175
2025-06-02 00:00:00+00:00,1,0,0,6669140287,593.0,0.0060383062809705,0.0050332208220782,474.0,81.83539581298828,75458.0,129902.0,12.832695523897806,168012.0,672.0,97220.0,81.83193969726562,0.0067266980186104,13.05628546079,137349.0,610.0,84797.0,81.78912353515625,0.0066661764867603,12.112819155057272,132928.85714285713,561.7142857142857,79180.42857142857,81.8166275024414,0.0057545057497918,12.5436331090473,128573.03333333334,595.2666666666667,77085.23333333334,81.74649353027344,0.00665382665271555,12.379842008657501,-5.421954291622077,-22.68290360212366,-2.786885245901638,-11.755952380952383,-11.013361321744874,-22.384283069327303,-9.41874561882383,-10.2337244177658,0.05657509926995097,0.004223431261007882,0.17991971791072436,0.2217877319875382,218.69023569023568,1.7214911408844538,0.007858572204773453,9.878675260692829e-05,0.007319041660853126,0.005925396843933179,1.0008579447159038,1.033878206779419,0.8648415491021666,22903.510210458346,28515.92145775815,57.91334944512493,78.7382977986397,12896.031377993004,16062.209367681524,1,0.0840489352671408
2025-06-03 00:00:00+00:00,1,0,0,6669140287,397.0,0.0052614733576774,0.0043658550529316,474.0,81.8438720703125,65735.0,112992.0,12.49597191810608,129902.0,593.0,75458.0,81.83539581298828,0.0060383062809705,12.832695523897806,115742.0,553.0,70509.0,81.79197692871094,0.0059772748500108,12.547157327334086,132536.0,539.4285714285714,78498.42857142857,81.82404109409877,0.005652248393744172,12.536320907729012,126202.73333333334,582.3666666666667,75800.36666666667,81.75305379231771,0.006546284848203207,12.367784681757866,-2.37597414940125,-13.017505504149284,-28.20976491862568,-33.05227655986509,-6.770766852458554,-12.88531368443373,-11.975381930648654,-12.865079827786484,0.06344771645121483,0.010357690874474024,0.17135495302434256,0.21104503309300668,283.8994974874372,1.7188755020080322,0.006039308750152124,0.00011059067303378158,0.0067165919712641195,0.0058679260321799235,1.0008683137630723,1.050183276537592,0.8634284215871808,21970.446656969107,26634.46003276123,68.67669918528486,78.45248214059482,12534.0012090184,15337.056909785339,1,0.07310786049256188
2025-06-04 00:00:00+00:00,1,0,0,6669140287,544.0,0.0056788278743624,0.0039022022446041,483.0,81.86116027832031,59765.0,101236.0,13.68675184249878,112992.0,397.0,65735.0,81.8438720703125,0.0052614733576774,12.49597191810608,119222.0,477.0,73247.0,81.80255889892578,0.0055551952682435,11.874898155530294,129966.57142857143,549.0,76572.42857142857,81.83241271972656,0.0056699101946183,12.795157148724511,125666.23333333334,579.1,75490.5,81.75987599690755,0.006479273922741357,12.420571426723313,-15.086141819462851,-10.40427640894931,14.046121593291394,37.02770780856424,-18.406214588993407,-9.081919829618922,2.2255312396604943,7.932274637027437,0.07163758711623558,0.021123399431743906,0.16863396060375194,0.21468930794103314,185.75412844036697,1.6938727704715055,0.009102165110597998,0.0001351951543654867,0.007624762398859054,0.005899458599833253,1.0008871921824067,1.0342203150454214,0.875084193418293,21658.755681083785,26979.196665889725,67.71287150187968,77.92230878826619,12454.147293037999,15570.050301669637,1,0.0655015166102467
2025-06-05 00:00:00+00:00,1,0,0,6669140287,524.0,0.0054831388406455,0.0041252948910851,491.0,81.86958312988281,62280.0,107284.0,12.753442525863647,101236.0,544.0,59765.0,81.86116027832031,0.0056788278743624,13.68675184249878,122833.0,496.0,73757.0,81.80889892578125,0.0056254742667078,12.700331449508669,127745.28571428571,553.0,74932.85714285714,81.84108189174107,0.005649576562323686,12.80274444534665,125868.53333333334,577.8666666666667,75589.66666666667,81.76686782836914,0.006425633452211759,12.422995760878504,-12.65865036268755,5.974159389940348,5.645161290322576,-3.676470588235292,-15.56055696408476,4.2081485819459585,-2.5301942434375335,-3.4459405716513625,0.07417799884656961,0.010289191521173358,0.16111318658670848,0.2130140361757042,204.3504761904762,1.7225799200398195,0.00841348083685233,0.00011887442350620913,0.008248192923411866,0.005917261651945333,1.000907630013757,1.0149104174907817,0.8792248428641773,20797.813554359294,26811.764312849496,67.3034786749938,78.50927172712653,12219.55150365724,15472.577972865667,1,0.06941468161537108
2025-06-06 00:00:00+00:00,1,0,0,6669140287,573.0,0.0052382634021341,0.0046386639785446,488.0,81.87278747558594,70481.0,120938.0,13.175149043401085,107284.0,524.0,62280.0,81.86958312988281,0.0054831388406455,12.753442525863647,126959.0,579.0,76709.0,81.82080841064453,0.0055215372703969,12.29440450668335,126885.14285714286,552.1428571428571,74043.14285714286,81.84850747244698,0.005609108866857572,12.928565093449183,126557.93333333333,579.1666666666666,75956.83333333333,81.77346522013346,0.006372302925834997,12.448996640576258,-4.742475917422162,12.726967674583346,-1.0362694300518172,9.35114503816794,-8.118995163540133,13.167951188182393,-5.13034422101144,-4.465971875382446,0.06352792883752567,0.003913963624357919,0.15576858741410096,0.20854572526482035,210.69337979094075,1.7158707187650748,0.008129735251553588,0.00010894044967629205,0.00874900817871211,0.005966116933855515,1.0009176846317018,1.0025854524895543,0.8802326148238755,20228.75408860015,26393.115995016782,65.41771948008521,78.07957184966654,12082.679806325265,15205.14989002516,1,0.0782490657059743
2025-06-07 00:00:00+00:00,1,1,0,6669140287,570.0,0.004717918112874,0.005191641871235,491.0,81.87493896484375,78685.0,135749.0,12.946011821428934,120938.0,573.0,70481.0,81.87278747558594,0.0052382634021341,13.175149043401085,147832.0,562.0,87363.0,81.82481384277344,0.0048370542936027,12.499659339586891,125159.0,553.2857142857143,72803.42857142857,81.85566820417132,0.005592089412467757,12.992329733712333,127809.66666666667,580.4,76651.03333333334,81.7794698079427,0.0063088896218686736,12.45900241136551,-8.173467178959903,12.246771072781094,1.4234875444839812,-0.5235602094240788,-9.933266943671804,11.6400164583363,-2.4629903552305543,-9.933545706161107,0.06125907254324048,0.002627844152058856,0.15449204795621332,0.2025457746473592,237.73905429071803,1.7251988917977785,0.0072439824111023565,9.536656958695347e-05,0.008196149553576643,0.0060782766713457755,1.0009317545883774,0.9792608279498942,0.8863825090684337,19989.92471768753,25887.307942420764,65.04047767552781,77.61603104938712,11812.342161744902,14820.94839089991,1,0.08783204964957504
2025-06-08 00:00:00+00:00,1,1,0,6669140287,526.0,0.0048332754522562,0.0049384164731677,494.0,81.88018798828125,74962.0,129505.0,12.659326950709024,135749.0,570.0,78685.0,81.87493896484375,0.004717918112874,12.946011821428934,168012.0,672.0,97220.0,81.83193969726562,0.0067266980186104,13.05628546079,119658.0,532.4285714285714,69623.71428571429,81.86256081717355,0.005321600474417157,12.935621375129339,128233.4,573.8,76840.23333333334,81.78570226033528,0.006210758211091106,12.474738015068903,-22.91919624788705,-4.599665559230637,-21.726190476190478,-7.719298245614037,-22.8944661592265,-4.7315244328652195,-28.14787524452217,2.445089902417319,0.05896021919329364,0.0064110257715688235,0.13487761729985367,0.20123205319869913,245.74003795066415,1.727585608900391,0.007016794952176407,9.775089146996297e-05,0.007433482578822486,0.006133206614662132,1.0009397554182955,0.9331266269162325,0.8568358795410679,17105.90198463155,25804.670370650063,65.1370490952135,73.28141317714011,9938.85116296357,14759.789321183373,1,0.08379206911187718
2025-06-09 00:00:00+00:00,1,0,0,6669140287,488.0,0.0049449228681623,0.0039857022590426,0.0,81.88252258300781,60393.0,104799.0,13.69870356718699,129505.0,526.0,74962.0,81.88018798828125,0.0048332754522562,12.659326950709024,129902.0,593.0,75458.0,81.83539581298828,0.0060383062809705,12.832695523897806,116071.85714285714,517.4285714285714,67471.57142857143,81.86929321289062,0.005165402844015986,13.059336809884934,125697.06666666667,567.0666666666667,75333.46666666666,81.79187978108725,0.00613780012354249,12.518519645267064,-19.324567751073886,-19.077255704412956,-17.706576728499158,-7.224334600760452,-19.96474860187124,-19.435180491449,-18.107452022663328,2.309974198842357,0.05758726960547467,0.002851232738865228,0.14268950424475937,0.19201874563808954,214.31288343558282,1.7352551577971322,0.008080272874788887,0.0001307128202975858,0.005691528320313671,0.006147472479187542,1.0009464684270684,0.9234253449260323,0.8415723451474539,17764.894239009773,24136.19307172065,64.40223871609915,71.49484347612416,10237.06770666047,14011.321822831687,1,0.06780684182738594
2025-06-10 00:00:00+00:00,1,0,0,6669140287,520.0,0.0051645478233695,0.0038287843997105,0.0,81.8891372680664,57419.0,100890.0,13.912111600240072,104799.0,488.0,60393.0,81.88252258300781,0.0049449228681623,13.69870356718699,112992.0,397.0,65735.0,81.8438720703125,0.0052614733576774,12.49597191810608,114343.0,535.0,66283.57142857143,81.87575966971261,0.005151556339114857,13.26164247876122,122986.23333333334,561.3666666666667,73707.96666666666,81.79767100016277,0.006063146221761847,12.57081337902281,-10.710492778249792,-3.7299974236395417,30.982367758186392,6.557377049180335,-12.650794858142545,-4.924411769575943,-1.842174762064852,4.441423275199052,0.055306764708085154,0.008078262430033512,0.15185241042940545,0.17925594063313288,193.6468330134357,1.7570532915360502,0.009056078021595262,0.00013789249388191288,0.004186085292275463,0.006247498169624987,1.0009546563929637,0.9297219444886379,0.8496506847591583,18744.585617200595,22046.012941092627,64.47680390462375,68.00480882250775,11077.441484663099,13108.436660734034,1,0.06527764837417312
2025-06-11 00:00:00+00:00,1,0,0,6669140287,485.0,0.0051219402812421,0.0040351602953875,0.0,81.89214324951172,61525.0,106586.0,14.6623965104421,100890.0,520.0,57419.0,81.8891372680664,0.0051645478233695,13.912111600240072,101236.0,544.0,59765.0,81.86116027832031,0.0056788278743624,13.68675184249878,115107.28571428571,526.5714285714286,66535.0,81.88018580845424,0.005072000968669101,13.401020288467407,122795.33333333333,557.3666666666667,73423.76666666666,81.80313415527344,0.005984868233402518,12.648883655336169,5.284681338654229,5.6457528000792845,-10.845588235294112,-6.730769230769229,2.9448673973061057,7.150943067625692,-9.806382680384118,-0.8250004373006603,0.03784819453580557,0.003670793887433632,0.15718041304315217,0.1805124758443352,219.3127572016461,1.7323733055943829,0.007882846276370965,0.00013756270943400322,0.0038558415004199156,0.006378221352719537,1.000941915661013,0.93739136976665,0.8474707831262588,19260.405045896376,22166.08964213042,63.935278056929135,68.87343881867639,11444.678927703593,13281.735477281421,1,0.0689630630350839
2025-06-12 00:00:00+00:00,1,0,0,6669140287,433.0,0.0046674502082169,0.0037675291383423,0.0,81.89702606201172,56655.0,99725.0,69.68705106818157,106586.0,485.0,61525.0,81.89214324951172,0.0051219402812421,14.6623965104421,107284.0,524.0,62280.0,81.86958312988281,0.0054831388406455,12.753442525863647,114027.42857142857,513.5714285714286,65731.42857142857,81.8841062273298,0.0049554740211793,21.53439293736997,122520.53333333334,551.8333333333334,73073.26666666666,81.80879033406576,0.005888409866020031,14.578583312380143,-7.045785019201367,-6.437055523239454,-17.366412213740457,-10.721649484536078,-9.031791907514453,-7.915481511580658,-14.876308190156507,-8.873396565939329,0.033520302754408426,0.005962492012367981,0.1671015551503207,0.18287577549992262,229.7811059907834,1.7601842699802315,0.007642615080485739,0.0006987851820807169,0.004145486014231366,0.0064612620929735114,1.0009206332590481,0.9306801518828018,0.8415640442720573,20200.29827502851,22406.037547997454,69.11020026173296,72.01009667390964,12086.148109792826,13587.68059153001,1,0.06452387237698894
2025-06-13 00:00:00+00:00,1,0,0,6669140287,532.0,0.0043598688207566,0.0041031516664013,0.0,81.90702056884766,65165.0,108865.0,14.630597114562988,99725.0,433.0,56655.0,81.89702606201172,0.0046674502082169,69.68705106818157,120938.0,573.0,70481.0,81.87278747558594,0.0052382634021341,13.175149043401085,112302.71428571429,507.7142857142857,64972.0,81.88899666922433,0.004829989080982515,21.742314090393098,122594.2,551.9,73094.5,81.8148178100586,0.005801034035781967,14.660104448611033,-9.98280110469828,9.165204311857611,-7.155322862129143,22.863741339491916,-7.542458251159889,15.020739564027895,-16.768812752326223,-6.589923271571552,0.04181254152599845,0.012203748190287023,0.170243430294071,0.18235489473062075,204.24953095684802,1.6705797501764723,0.008163766381241751,0.00013439087607299788,0.004983629499166235,0.006525391439707771,1.0009066677791538,0.9160524256915441,0.8326082990015491,20360.080642344103,22355.652435584667,67.84877334155047,71.99010947391503,12011.183556068185,13574.35770436955,1,0.07043761711026222
2025-06-14 00:00:00+00:00,1,1,0,6669140287,400.0,0.003527384949848,0.0039139134711903,0.0,81.91049194335938,61135.0,104111.0,13.423393607139587,108865.0,532.0,65165.0,81.90702056884766,0.0043598688207566,14.630597114562988,135749.0,570.0,78685.0,81.87493896484375,0.004717918112874,12.946011821428934,107783.0,483.42857142857144,62464.857142857145,81.89407566615513,0.004659912914835943,21.81051148835176,122512.3,546.6666666666666,72991.86666666667,81.8212496439616,0.005684138407620237,14.706744644722502,-23.306249033142045,-4.366876406558584,-29.824561403508774,-24.812030075187973,-22.30412403888924,-6.184301388782321,-25.234290518466985,-19.094241252059806,0.04342351758075402,0.004238189214555987,0.16316066809827856,0.18300852016103603,259.6284289276808,1.7029409840355927,0.00654278984559016,0.00012893224226928295,0.005278451102121929,0.006471741265795254,1.000890062453341,0.8797728881100102,0.8198098956543347,19003.486174074602,22420.794724524894,75.35720795787095,77.1296862806042,11016.205662966311,13655.215976354586,1,0.06736169342733211
2025-06-15 00:00:00+00:00,1,1,0,6669140287,450.0,0.0044069462455809,0.0040831104541149,0.0,81.91465759277344,63927.0,108862.0,13.817076762517294,104111.0,400.0,61135.0,81.91049194335938,0.003527384949848,13.423393607139587,129505.0,526.0,74962.0,81.88018798828125,0.0048332754522562,12.659326950709024,104834.0,472.57142857142856,60888.42857142857,81.8989998953683,0.004599008742453757,21.975904318610088,122133.06666666667,538.3666666666667,72672.66666666667,81.8274424235026,0.0056098462780937025,14.749753451692886,-15.939925099417007,4.563398680254727,-14.448669201520914,12.5,-14.720791867879724,4.566942013576503,-8.820709907528379,24.93522278510607,0.04209761279141411,0.005085611519639599,0.1061698079700415,0.18468691585369934,241.3791574279379,1.702884495056939,0.007039169065198348,0.00012692169756958098,0.005499703543531743,0.006437301211414824,1.0008744923432331,0.8583588610455481,0.8198101185789638,11917.136265405277,22556.379406420918,62.86095767642246,73.48304206591922,6999.368471118284,13754.418310399067,1,0.07043567605619222
2025-06-16 00:00:00+00:00,1,0,0,6669140287,534.0,0.0049910200759768,0.0036323752248651,0.0,81.92188262939453,56677.0,97064.0,14.62411884466807,108862.0,450.0,63927.0,81.91465759277344,0.0044069462455809,13.817076762517294,104799.0,488.0,60393.0,81.88252258300781,0.0049449228681623,13.69870356718699,103729.0,479.14285714285717,60357.57142857143,81.90462275913784,0.004605594057855829,22.108106501107383,119742.96666666666,533.8,71115.73333333334,81.83324178059895,0.005547189828939684,14.818892418359212,-7.3807956182788015,-10.837574176480313,9.426229508196716,18.666666666666675,-6.153030980411634,-11.341060897586308,0.9322128786132478,13.253482067805656,0.04806892257969153,0.008820199990355881,0.10368391530509005,0.1770697562179377,181.42803738317758,1.7125516073255937,0.009421645082748157,0.00015066315195660712,0.005597523280552327,0.006498037641649883,1.0008722736260438,0.8662638223149641,0.8302571572056988,11394.906727993099,21202.857916479305,58.12642530448852,69.08136132674211,6686.447115841559,12766.104582145177,1,0.062802157416897
2025-06-17 00:00:00+00:00,1,0,0,6669140287,498.0,0.0047438368201255,0.0037875364059924,0.0,81.93281555175781,57511.0,101430.0,14.445227146148682,97064.0,534.0,56677.0,81.92188262939453,0.0049910200759768,14.62411884466807,100890.0,520.0,57419.0,81.8891372680664,0.0051645478233695,13.912111600240072,103806.14285714286,476.0,60370.71428571428,81.91086251395089,0.004545492485963829,22.184265864808616,117581.86666666667,527.3,69710.06666666667,81.83923416137695,0.005463266395963674,14.868826703576076,0.535236396074934,4.49806313360257,-4.230769230769226,-6.741573033707871,0.1602257092599979,1.471496374190595,-8.146134330294885,-4.952559839241344,0.05333831219691554,0.013345545796039637,0.10608545778130654,0.16615115601429625,203.26653306613227,1.7636319376825706,0.008659062456530812,0.00014241432250641995,0.0064059666224903535,0.006587361812061931,1.0008752324396475,0.8828414261479904,0.8320100387786495,11571.22584229982,19536.363072985514,50.333885206657584,62.44012304211541,6872.868786948873,11797.233319527548,1,0.0656270381067735
2025-06-18 00:00:00+00:00,1,0,0,6669140287,499.0,0.0045204409398138,0.0036092801072682,0.0,81.93589782714844,55777.0,96869.0,14.634499510129292,101430.0,498.0,57511.0,81.93281555175781,0.0047438368201255,14.445227146148682,106586.0,485.0,61525.0,81.89214324951172,0.0051219402812421,14.6623965104421,102418.0,478.0,59549.57142857143,81.91711316789899,0.004459564008616928,22.180280579049644,117302.8,525.9,69348.83333333333,81.8453145345052,0.0053867966945593,14.96306567888905,-9.116581915073274,-4.496697229616487,2.8865979381443196,0.20080321285140812,-9.342543681430316,-3.015075376884424,-11.743583649952916,-4.7091813817025425,0.05342951826698972,0.0037619546818579153,0.10899135686048317,0.16859816577330033,193.738,1.7366883000466133,0.00894617949729284,0.00015107359874191485,0.00641414097377505,0.006619636102832081,1.0008772479377974,0.8731078883027515,0.8278693742277516,11854.188020732137,19777.036920072296,49.10808890194537,62.593020432743295,7110.40415846258,12058.33055604378,1,0.06267598890234687
2025-06-19 00:00:00+00:00,1,0,1,6669140287,508.0,0.0046879816800355,0.0037724073252353,0.0,81.92930603027344,59039.0,101457.0,13.611725012461344,96869.0,499.0,55777.0,81.93589782714844,0.0045204409398138,14.634499510129292,99725.0,433.0,56655.0,81.89702606201172,0.0046674502082169,69.68705106818157,102665.42857142857,488.7142857142857,59890.142857142855,81.92172459193638,0.004462497076019586,14.169519713946752,117346.46666666666,527.1666666666666,69275.86666666667,81.85121383666993,0.005344644460516614,15.017668855535812,1.736776134369511,4.736293344620046,17.321016166281744,1.8036072144288484,4.2079251610625645,5.8482887211574575,0.43988625272219917,3.706291984617782,0.03941531190312375,-0.00804506577679609,0.11086062689327468,0.168213516111188,199.32612966601178,1.7184451219512196,0.008604336043360434,0.0001341611801184859,0.004850932529997117,0.006520223140186593,1.0008614503311724,0.874891519853419,0.8349474149283711,12011.352993075978,19739.26176122432,48.74873906509308,61.802289508585496,7189.452425692604,12115.652092923026,1,0.06564450759340353
